Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point_temperature,Solar_Radiation,Rainfall,Snowfall,Rented_Bike_Count
16,4.1,51,1.8,1112,-5.1,0.48,0.0,0.9,301
18,1.7,64,1.3,1140,-4.3,0.0,0.0,0.8,531
21,-0.4,74,0.6,1065,-4.4,0.0,0.0,0.8,248
22,-1.1,78,0.6,865,-4.4,0.0,0.0,0.8,252
0,-1.7,79,0.5,794,-4.8,0.0,0.0,0.8,196
1,-1.6,79,0.6,784,-4.7,0.0,0.0,0.8,250
2,-1.1,79,0.7,736,-4.2,0.0,0.0,0.8,161
3,-0.6,76,0.5,789,-4.3,0.0,0.0,0.7,99
4,-0.3,76,0.9,760,-4.0,0.0,0.0,0.7,64
5,-0.2,73,0.8,880,-4.4,0.0,0.0,0.7,76
6,-0.1,71,0.8,895,-4.7,0.0,0.0,0.7,114
7,-0.3,72,0.7,919,-4.7,0.0,0.0,0.7,283
8,-0.4,69,0.5,904,-5.4,0.0,0.0,0.7,544
9,0.3,67,0.7,897,-5.1,0.03,0.0,0.6,298
10,1.4,64,1.0,897,-4.6,0.25,0.0,0.5,248
11,3.1,57,0.8,804,-4.6,0.63,0.0,0.0,278
12,4.5,56,0.8,836,-3.5,0.71,0.0,0.0,301
13,5.4,55,1.2,820,-2.9,0.66,0.0,0.0,320
14,5.9,55,0.6,779,-2.4,0.48,0.0,0.0,326
15,6.5,55,0.9,801,-1.9,0.38,0.0,0.0,386
18,4.9,63,0.6,677,-1.5,0.0,0.0,0.0,671
19,5.2,64,0.7,691,-1.0,0.0,0.0,0.0,481
20,5.9,67,1.3,779,0.2,0.0,0.0,0.0,323
21,6.1,70,2.2,763,1.0,0.0,0.0,0.0,309
22,6.1,70,2.7,806,1.0,0.0,0.0,0.0,314
23,5.8,74,2.5,832,1.5,0.0,0.0,0.0,249
0,5.8,75,1.9,788,1.7,0.0,0.0,0.0,282
1,5.7,75,1.7,706,1.6,0.0,0.0,0.0,337
2,5.6,76,1.6,641,1.6,0.0,0.0,0.0,312
3,5.4,77,1.6,583,1.6,0.0,0.0,0.0,230
4,5.3,79,0.9,506,1.9,0.0,0.0,0.0,120
5,5.0,81,1.2,425,2.0,0.0,0.0,0.0,59
6,5.1,81,1.3,375,2.1,0.0,0.0,0.0,63
7,5.1,82,0.7,334,2.2,0.0,0.0,0.0,99
8,5.1,83,0.9,297,2.4,0.0,0.0,0.0,188
10,5.4,82,1.2,215,2.5,0.13,0.0,0.0,235
11,5.7,81,1.1,192,2.6,0.18,0.0,0.0,282
12,7.0,72,1.9,246,2.2,0.64,0.0,0.0,325
13,7.7,68,1.0,249,2.1,0.58,0.0,0.0,423
14,8.6,63,1.6,263,1.9,0.72,0.0,0.0,405
15,8.6,64,1.5,269,2.1,0.57,0.0,0.0,443
16,8.2,64,1.0,281,1.7,0.32,0.0,0.0,473
18,6.6,73,0.4,229,2.0,0.0,0.0,0.0,340
19,6.0,76,1.1,219,2.0,0.0,0.0,0.0,260
20,5.9,75,1.5,222,1.7,0.0,0.0,0.0,258
21,5.6,77,0.9,212,1.8,0.0,0.0,0.0,279
22,5.3,79,0.6,200,1.9,0.0,0.0,0.0,282
23,5.5,80,0.6,185,2.3,0.0,0.0,0.0,237
0,5.6,78,0.6,196,2.0,0.0,0.0,0.0,266
1,5.6,78,0.5,197,2.0,0.0,0.0,0.0,251
3,5.2,82,0.8,190,2.3,0.0,0.0,0.0,149
4,5.2,82,0.7,189,2.3,0.0,0.0,0.0,79
5,5.1,82,0.6,185,2.2,0.0,0.0,0.0,44
6,4.9,84,1.3,159,2.4,0.0,0.1,0.0,12
7,4.7,89,1.1,100,3.0,0.0,0.0,0.0,3
8,4.6,91,1.7,95,3.2,0.0,0.0,0.0,4
9,4.6,94,0.9,90,3.7,0.0,6.4,0.0,3
11,4.6,95,0.8,156,3.8,0.05,0.0,0.0,9
12,4.1,91,0.8,404,2.7,0.07,9.5,0.0,4
14,3.3,90,2.5,561,1.8,0.19,0.0,0.0,28
15,2.9,90,2.0,380,1.4,0.08,3.5,0.0,38
16,2.3,91,3.3,270,0.9,0.07,0.0,0.0,54
18,1.9,82,4.3,699,-0.8,0.01,0.5,0.0,128
19,1.1,68,4.4,695,-4.1,0.0,0.0,0.0,132
20,0.6,67,3.3,506,-4.8,0.0,0.0,0.0,116
22,0.2,69,2.7,565,-4.8,0.0,0.0,0.0,110
23,0.0,63,3.2,884,-6.2,0.0,0.0,0.0,128
0,-0.6,64,2.4,1010,-6.5,0.0,0.0,0.0,160
2,-1.8,53,4.1,1825,-10.1,0.0,0.0,0.0,115
3,-2.3,52,3.4,1947,-10.8,0.0,0.0,0.0,100
4,-3.0,51,3.2,2000,-11.7,0.0,0.0,0.0,72
5,-3.7,51,2.6,2000,-12.3,0.0,0.0,0.0,32
7,-4.6,46,2.8,2000,-14.4,0.0,0.0,0.0,61
11,-2.8,35,2.9,1984,-16.1,0.87,0.0,0.0,179
12,-1.6,33,2.5,1874,-15.8,1.18,0.0,0.0,221
13,-1.5,33,3.8,2000,-15.7,1.18,0.0,0.0,244
14,-0.4,31,2.0,2000,-15.5,1.1,0.0,0.0,274
15,0.4,28,2.5,2000,-16.0,0.9,0.0,0.0,319
16,0.4,27,2.0,2000,-16.4,0.58,0.0,0.0,272
17,-0.7,29,2.0,2000,-16.5,0.21,0.0,0.0,260
20,-2.1,49,1.7,2000,-11.4,0.0,0.0,0.0,181
21,-1.7,51,1.7,2000,-10.5,0.0,0.0,0.0,185
22,-1.3,53,1.7,2000,-9.6,0.0,0.0,0.0,176
23,-1.0,55,1.9,2000,-8.9,0.0,0.0,0.0,169
0,-1.4,58,1.0,1880,-8.6,0.0,0.0,0.0,178
1,-1.5,62,1.3,2000,-7.8,0.0,0.0,0.0,127
2,-2.1,69,1.0,1995,-7.0,0.0,0.0,0.0,85
3,-2.6,70,1.0,1992,-7.3,0.0,0.0,0.0,72
5,-2.9,77,0.8,1833,-6.3,0.0,0.0,0.0,65
7,-2.9,73,1.9,1911,-7.0,0.0,0.0,0.0,296
8,-2.7,68,2.2,1919,-7.7,0.0,0.0,0.0,578
9,-2.8,52,2.9,1895,-11.3,0.16,0.0,0.0,293
10,-2.2,36,4.1,1930,-15.2,0.53,0.0,0.0,180
11,-2.1,28,4.9,1887,-18.2,0.87,0.0,0.0,250
14,-1.6,20,4.3,2000,-21.6,1.11,0.0,0.0,271
15,-1.9,17,5.0,2000,-23.7,0.93,0.0,0.0,246
16,-1.9,17,3.3,2000,-23.7,0.61,0.0,0.0,282
18,-4.7,23,3.4,2000,-22.7,0.01,0.0,0.0,481
19,-5.4,27,3.0,2000,-21.5,0.0,0.0,0.0,317
20,-6.1,32,4.7,2000,-20.1,0.0,0.0,0.0,252
0,-7.9,37,2.2,2000,-20.0,0.0,0.0,0.0,133
3,-9.1,37,1.0,2000,-21.1,0.0,0.0,0.0,81
4,-9.1,33,2.3,2000,-22.4,0.0,0.0,0.0,55
5,-9.4,36,1.9,2000,-21.7,0.0,0.0,0.0,66
6,-9.8,37,1.7,2000,-21.7,0.0,0.0,0.0,105
7,-10.1,38,2.3,2000,-21.7,0.0,0.0,0.0,262
8,-10.2,35,1.8,2000,-22.7,0.0,0.0,0.0,502
9,-9.8,33,2.0,1997,-23.0,0.17,0.0,0.0,279
10,-8.5,29,2.4,1992,-23.4,0.56,0.0,0.0,146
11,-6.8,28,2.1,1986,-22.3,0.88,0.0,0.0,213
12,-5.5,21,2.1,1941,-24.4,1.08,0.0,0.0,230
13,-4.7,18,3.7,2000,-25.4,1.16,0.0,0.0,258
14,-4.0,18,2.4,2000,-24.8,1.09,0.0,0.0,231
15,-3.1,16,2.2,2000,-25.4,0.9,0.0,0.0,228
17,-4.2,26,2.2,2000,-20.8,0.2,0.0,0.0,314
19,-5.5,31,2.1,2000,-19.9,0.0,0.0,0.0,315
20,-5.9,34,0.9,2000,-19.2,0.0,0.0,0.0,262
21,-6.4,34,1.2,2000,-19.7,0.0,0.0,0.0,242
23,-6.3,39,0.9,2000,-18.0,0.0,0.0,0.0,216
3,-6.0,32,2.5,2000,-20.0,0.0,0.0,0.0,86
4,-5.8,32,1.6,2000,-19.8,0.0,0.0,0.0,50
5,-5.7,28,1.2,2000,-21.3,0.0,0.0,0.0,61
6,-5.5,24,0.5,2000,-22.9,0.0,0.0,0.0,103
7,-5.0,31,0.5,2000,-19.5,0.0,0.0,0.0,257
8,-4.7,30,0.6,2000,-19.6,0.0,0.0,0.0,554
9,-4.3,38,0.7,1877,-16.5,0.04,0.0,0.0,326
10,-3.4,33,1.3,1863,-17.4,0.33,0.0,0.0,225
12,-0.8,38,1.0,1686,-13.3,0.75,0.0,0.0,286
14,0.8,55,1.8,1132,-7.2,0.59,0.0,0.0,311
16,0.3,57,2.3,1204,-7.2,0.19,0.0,0.0,390
17,0.2,58,2.0,1159,-7.1,0.08,0.0,0.0,407
18,-0.6,62,1.6,1129,-6.9,0.0,0.0,0.0,552
19,-0.4,62,0.9,1103,-6.8,0.0,0.0,0.0,402
21,-0.2,62,0.6,986,-6.6,0.0,0.0,0.0,332
22,0.0,63,1.3,968,-6.2,0.0,0.0,0.0,285
0,0.2,63,0.7,925,-6.0,0.0,0.0,0.0,233
1,0.3,63,0.7,760,-5.9,0.0,0.0,0.0,269
2,0.5,63,1.0,691,-5.7,0.0,0.0,0.0,210
3,0.6,64,0.4,731,-5.4,0.0,0.0,0.0,135
4,0.6,65,0.4,712,-5.2,0.0,0.0,0.0,85
5,0.7,66,0.7,687,-4.9,0.0,0.0,0.0,67
6,0.8,68,0.6,673,-4.4,0.0,0.0,0.0,128
9,1.2,67,0.2,591,-4.2,0.06,0.0,0.0,353
10,1.9,65,0.3,562,-3.9,0.17,0.0,0.0,252
11,3.1,62,1.1,517,-3.4,0.29,0.0,0.0,317
12,4.3,62,1.6,472,-2.3,0.52,0.0,0.0,363
13,5.2,58,2.5,435,-2.4,0.81,0.0,0.0,370
15,5.7,53,2.7,408,-3.1,0.65,0.0,0.0,426
16,5.4,56,2.2,396,-2.6,0.39,0.0,0.0,504
18,3.6,62,1.4,389,-3.0,0.01,0.0,0.0,574
19,2.7,68,1.2,348,-2.6,0.0,0.0,0.0,395
20,1.7,73,0.5,332,-2.6,0.0,0.0,0.0,292
21,1.0,77,1.5,297,-2.5,0.0,0.0,0.0,282
23,0.3,80,0.8,264,-2.7,0.0,0.0,0.0,236
0,-0.4,83,1.2,247,-2.9,0.0,0.0,0.0,240
1,-0.5,83,0.7,244,-3.0,0.0,0.0,0.0,234
2,-0.9,84,0.6,230,-3.2,0.0,0.0,0.0,192
3,-1.1,83,0.8,237,-3.6,0.0,0.0,0.0,127
6,-1.1,81,1.0,253,-3.9,0.0,0.0,0.0,62
7,-0.7,79,0.7,259,-3.8,0.0,0.0,0.0,88
8,-0.4,78,0.5,249,-3.7,0.0,0.0,0.0,162
9,0.2,76,1.3,249,-3.5,0.03,0.0,0.0,224
10,0.8,73,0.5,248,-3.4,0.15,0.0,0.0,208
11,2.0,69,1.0,257,-3.1,0.32,0.0,0.0,237
12,3.2,64,0.8,258,-2.9,0.47,0.0,0.0,274
13,4.0,62,1.0,256,-2.6,0.51,0.0,0.0,333
14,4.3,60,1.2,272,-2.7,0.4,0.0,0.0,356
15,4.3,61,0.7,274,-2.5,0.23,0.0,0.0,337
18,3.0,84,1.7,137,0.5,0.0,0.3,0.0,45
19,2.3,89,0.6,96,0.6,0.0,0.0,0.0,40
20,1.9,90,0.9,88,0.4,0.0,0.0,0.0,66
21,1.8,92,1.1,109,0.6,0.0,0.2,0.0,64
22,1.8,92,1.2,94,0.6,0.0,0.0,0.0,30
0,0.9,95,1.8,63,0.1,0.0,0.2,0.2,43
2,0.4,95,1.7,110,-0.3,0.0,0.0,1.2,65
4,-0.2,87,3.5,246,-2.1,0.0,0.0,1.2,32
5,-0.8,85,2.8,329,-3.0,0.0,0.0,1.2,22
6,-1.3,84,2.4,425,-3.6,0.0,0.0,1.2,25
8,-2.1,86,1.4,354,-4.1,0.0,0.0,1.2,84
9,-1.9,82,1.6,410,-4.5,0.15,0.0,1.2,103
10,-0.5,73,1.7,609,-4.7,0.53,0.0,1.1,110
11,0.8,62,2.8,801,-5.6,0.88,0.0,1.1,142
12,1.4,47,4.5,1388,-8.7,1.1,0.0,1.0,209
14,3.0,28,3.8,1956,-13.7,1.1,0.0,0.0,262
15,3.1,25,3.9,2000,-15.0,0.9,0.0,0.0,300
16,2.7,26,2.7,2000,-14.9,0.59,0.0,0.0,272
17,1.7,30,2.9,2000,-14.0,0.22,0.0,0.0,240
18,0.7,31,2.3,2000,-14.5,0.01,0.0,0.0,215
23,-2.6,40,0.6,2000,-14.3,0.0,0.0,0.0,227
1,-3.3,41,0.7,2000,-14.7,0.0,0.0,0.0,230
2,-3.7,42,0.9,2000,-14.7,0.0,0.0,0.0,178
3,-4.0,44,1.0,2000,-14.4,0.0,0.0,0.0,119
4,-4.2,53,1.1,1994,-12.3,0.0,0.0,0.0,62
6,-4.5,51,1.1,2000,-13.1,0.0,0.0,0.0,65
7,-4.7,56,1.1,2000,-12.1,0.0,0.0,0.0,81
8,-5.0,55,1.0,2000,-12.6,0.0,0.0,0.0,89
9,-4.3,39,0.7,1973,-16.2,0.15,0.0,0.0,121
11,0.1,27,2.2,1874,-16.7,0.84,0.0,0.0,169
12,1.5,20,2.8,1992,-19.0,1.03,0.0,0.0,225
13,2.4,22,2.3,1921,-17.2,1.1,0.0,0.0,248
14,3.7,24,2.1,1906,-15.0,1.01,0.0,0.0,298
15,3.0,27,2.9,1715,-14.2,0.78,0.0,0.0,344
16,3.0,28,2.5,1864,-13.7,0.51,0.0,0.0,310
19,-0.1,39,1.3,1911,-12.4,0.0,0.0,0.0,125
20,-0.3,40,1.2,1936,-12.2,0.0,0.0,0.0,206
22,-1.3,48,0.8,1927,-10.9,0.0,0.0,0.0,168
23,-1.6,51,0.7,1882,-10.4,0.0,0.0,0.0,154
0,-1.8,54,1.1,1772,-9.8,0.0,0.0,0.0,148
1,-2.1,56,0.8,1732,-9.7,0.0,0.0,0.0,108
2,-2.3,62,0.9,1560,-8.6,0.0,0.0,0.0,69
3,-2.5,62,0.4,1626,-8.7,0.0,0.0,0.0,41
4,-2.7,67,0.5,1302,-7.9,0.0,0.0,0.0,31
5,-3.1,67,0.6,1384,-8.3,0.0,0.0,0.0,58
7,-3.2,69,0.5,1249,-8.0,0.0,0.0,0.0,344
8,-3.4,71,0.8,1179,-7.9,0.0,0.0,0.0,655
10,-1.4,50,1.9,1355,-10.5,0.38,0.0,0.0,208
11,-0.4,40,2.3,1633,-12.3,0.66,0.0,0.0,269
12,0.9,29,1.9,1761,-15.1,0.88,0.0,0.0,293
13,1.5,23,3.6,1970,-17.4,0.95,0.0,0.0,273
14,1.7,20,4.4,1995,-18.9,0.91,0.0,0.0,302
15,1.5,22,3.0,1998,-17.9,0.76,0.0,0.0,295
16,1.3,23,2.9,2000,-17.6,0.51,0.0,0.0,320
17,0.3,27,2.6,2000,-16.5,0.18,0.0,0.0,373
18,-0.8,24,2.3,2000,-18.9,0.01,0.0,0.0,675
19,-1.3,28,2.4,2000,-17.5,0.0,0.0,0.0,403
20,-1.9,26,2.2,2000,-18.9,0.0,0.0,0.0,364
21,-2.6,28,2.0,2000,-18.6,0.0,0.0,0.0,304
22,-3.4,33,2.4,2000,-17.4,0.0,0.0,0.0,273
0,-4.3,38,1.4,2000,-16.5,0.0,0.0,0.0,160
2,-5.5,43,2.0,2000,-16.1,0.0,0.0,0.0,110
3,-6.1,45,1.3,1999,-16.1,0.0,0.0,0.0,67
4,-6.1,45,2.3,2000,-16.1,0.0,0.0,0.0,43
5,-6.4,47,2.4,1981,-15.8,0.0,0.0,0.0,67
6,-6.7,48,2.4,1991,-15.9,0.0,0.0,0.0,137
8,-7.0,49,1.5,1971,-15.9,0.0,0.0,0.0,670
10,-5.6,38,2.9,1752,-17.6,0.55,0.0,0.0,213
11,-4.5,36,3.2,1736,-17.3,0.77,0.0,0.0,267
12,-3.4,32,3.1,1706,-17.7,1.02,0.0,0.0,297
13,-2.2,31,2.3,1910,-17.0,1.13,0.0,0.0,279
14,-1.5,30,2.8,1903,-16.8,1.1,0.0,0.0,270
15,-1.1,29,2.8,1976,-16.9,0.96,0.0,0.0,286
16,-0.4,30,2.0,2000,-15.9,0.62,0.0,0.0,299
17,-1.9,35,1.8,2000,-15.3,0.25,0.0,0.0,382
19,-3.7,41,2.0,2000,-15.0,0.0,0.0,0.0,431
20,-3.9,44,2.5,2000,-14.3,0.0,0.0,0.0,294
21,-4.3,47,2.8,1997,-13.9,0.0,0.0,0.0,335
23,-5.9,54,0.8,1968,-13.7,0.0,0.0,0.0,197
1,-6.9,56,2.3,1994,-14.2,0.0,0.0,0.0,150
2,-7.3,57,2.0,1978,-14.3,0.0,0.0,0.0,123
4,-7.5,55,1.3,1984,-15.0,0.0,0.0,0.0,38
7,-8.1,51,0.5,1987,-16.4,0.0,0.0,0.0,302
8,-8.6,55,0.6,1984,-16.0,0.0,0.0,0.0,646
10,-6.4,43,1.0,1872,-16.9,0.43,0.0,0.0,197
11,-4.4,40,0.8,1671,-16.0,0.69,0.0,0.0,264
14,-0.8,32,1.4,1846,-15.4,0.78,0.0,0.0,262
16,-1.4,34,1.8,1719,-15.2,0.3,0.0,0.0,309
17,-2.1,37,1.4,1591,-14.8,0.09,0.0,0.0,397
18,-2.6,38,1.4,1604,-14.9,0.0,0.0,0.0,603
19,-2.7,39,1.4,1616,-14.7,0.0,0.0,0.0,417
20,-2.8,39,1.7,1702,-14.8,0.0,0.0,0.0,311
23,-4.0,48,1.5,1536,-13.4,0.0,0.0,0.0,221
1,-5.1,51,1.5,1550,-13.6,0.0,0.0,0.0,170
3,-5.5,56,1.1,1453,-12.9,0.0,0.0,0.0,67
5,-5.1,55,1.5,1452,-12.7,0.0,0.0,0.0,75
6,-5.1,54,1.3,1346,-12.9,0.0,0.0,0.0,123
7,-5.3,53,1.1,1300,-13.4,0.0,0.0,0.0,327
8,-5.3,51,1.0,1319,-13.8,0.0,0.0,0.0,665
10,-3.3,50,1.3,1407,-12.2,0.4,0.0,0.0,232
11,-0.7,45,1.5,1429,-11.1,0.76,0.0,0.0,308
12,-0.3,45,2.2,1066,-10.8,1.01,0.0,0.0,362
13,0.9,43,2.0,1112,-10.2,0.98,0.0,0.0,312
14,1.4,41,2.0,1003,-10.4,0.99,0.0,0.0,343
15,1.5,34,2.8,1776,-12.6,0.84,0.0,0.0,333
16,1.0,34,2.9,2000,-13.1,0.61,0.0,0.0,329
18,-1.8,44,2.2,1709,-12.4,0.01,0.0,0.0,635
19,-2.5,49,0.6,1436,-11.7,0.0,0.0,0.0,443
22,-3.8,53,1.3,1300,-12.0,0.0,0.0,0.0,281
23,-3.6,50,1.9,1284,-12.5,0.0,0.0,0.0,189
0,-4.3,52,1.6,1247,-12.7,0.0,0.0,0.0,184
1,-4.8,54,1.2,1219,-12.7,0.0,0.0,0.0,222
3,-5.6,56,1.0,1367,-13.0,0.0,0.0,0.0,103
4,-5.9,61,1.1,1260,-12.2,0.0,0.0,0.0,61
5,-6.1,64,1.0,1231,-11.8,0.0,0.0,0.0,48
6,-6.5,67,0.7,1175,-11.6,0.0,0.0,0.0,69
7,-6.6,65,1.0,1320,-12.0,0.0,0.0,0.0,105
8,-6.5,62,1.1,1503,-12.5,0.0,0.0,0.0,186
9,-5.8,49,1.4,1728,-14.8,0.16,0.0,0.0,221
10,-3.5,39,2.0,1946,-15.4,0.54,0.0,0.0,204
14,1.8,29,2.0,1693,-14.3,1.14,0.0,0.0,370
15,2.3,27,2.2,1877,-14.8,0.92,0.0,0.0,373
16,2.7,27,2.2,1811,-14.4,0.64,0.0,0.0,352
17,1.1,31,1.7,1989,-14.1,0.26,0.0,0.0,354
18,-0.6,37,1.6,1797,-13.5,0.01,0.0,0.0,271
19,-1.2,37,1.2,1663,-14.0,0.0,0.0,0.0,207
20,-2.1,41,1.1,1578,-13.6,0.0,0.0,0.0,189
22,-2.6,47,1.6,1492,-12.3,0.0,0.0,0.0,218
23,-3.2,50,0.8,1429,-12.1,0.0,0.0,0.0,169
0,-3.8,48,0.7,1574,-13.2,0.0,0.0,0.0,192
2,-4.4,53,0.3,1594,-12.5,0.0,0.0,0.0,128
4,-5.1,60,0.7,1377,-11.6,0.0,0.0,0.0,62
5,-5.6,58,0.7,1350,-12.5,0.0,0.0,0.0,40
6,-5.5,52,0.7,1503,-13.8,0.0,0.0,0.0,38
7,-5.6,58,0.9,1368,-12.5,0.0,0.0,0.0,60
8,-5.3,53,1.1,1411,-13.4,0.0,0.0,0.0,122
9,-3.8,49,1.6,1371,-12.9,0.18,0.0,0.0,143
10,-1.8,40,1.8,1555,-13.6,0.48,0.0,0.0,179
11,0.5,35,1.4,1558,-13.2,0.75,0.0,0.0,214
13,1.4,34,0.8,1394,-12.7,0.5,0.0,0.0,265
14,1.9,32,0.7,1368,-13.0,0.41,0.0,0.0,331
15,2.7,31,0.9,1603,-12.7,0.43,0.0,0.0,368
16,2.6,32,1.0,1381,-12.4,0.27,0.0,0.0,333
17,2.3,33,0.2,1515,-12.3,0.13,0.0,0.0,349
18,1.8,34,1.2,1518,-12.4,0.0,0.0,0.0,270
19,1.6,35,1.0,1419,-12.2,0.0,0.0,0.0,246
20,1.3,38,0.4,1386,-11.4,0.0,0.0,0.0,233
22,1.1,40,0.5,1305,-11.0,0.0,0.0,0.0,214
23,1.1,39,0.6,1422,-11.3,0.0,0.0,0.0,149
0,0.9,42,1.1,1271,-10.5,0.0,0.0,0.0,149
1,0.9,42,0.2,1333,-10.5,0.0,0.0,0.0,109
2,0.8,42,0.5,1275,-10.6,0.0,0.0,0.0,77
3,0.9,43,0.4,1261,-10.2,0.0,0.0,0.0,53
5,0.8,42,1.0,1394,-10.6,0.0,0.0,0.0,67
6,0.8,45,0.7,1268,-9.8,0.0,0.0,0.0,159
7,0.7,44,0.8,1357,-10.1,0.0,0.0,0.0,374
8,0.7,45,0.7,1339,-9.9,0.0,0.0,0.0,701
9,0.8,47,0.9,1070,-9.2,0.05,0.0,0.0,387
10,1.3,43,0.8,971,-9.9,0.16,0.0,0.0,253
11,1.7,37,0.6,1062,-11.4,0.23,0.0,0.0,278
12,2.7,33,2.7,1281,-12.0,0.6,0.0,0.0,356
14,3.4,31,1.4,1267,-12.1,0.36,0.0,0.0,349
15,3.9,33,1.8,1293,-10.9,0.39,0.0,0.0,318
16,3.5,36,1.7,1702,-10.2,0.16,0.0,0.0,353
17,2.7,50,2.8,1957,-6.7,0.06,0.0,0.0,385
18,1.5,70,2.5,638,-3.3,0.0,0.0,0.0,316
19,0.9,88,1.6,290,-0.8,0.0,0.0,0.5,127
20,1.0,89,1.9,407,-0.6,0.0,0.0,1.0,144
21,0.7,77,6.7,692,-2.8,0.0,0.9,1.0,146
22,0.1,68,4.6,740,-5.1,0.0,0.0,1.0,149
23,-0.6,62,4.2,936,-6.9,0.0,0.0,1.0,112
0,-1.2,67,4.6,983,-6.5,0.0,0.0,1.0,100
1,-1.9,69,5.0,791,-6.8,0.0,0.0,1.0,107
2,-2.9,66,3.3,1515,-8.3,0.0,0.0,1.0,75
3,-3.4,67,3.2,1420,-8.6,0.0,0.0,0.9,52
4,-4.3,59,4.4,1451,-11.1,0.0,0.0,0.9,38
5,-5.1,48,3.2,1821,-14.4,0.0,0.0,0.9,52
7,-5.9,57,3.1,1686,-13.0,0.0,0.0,0.8,245
8,-6.0,64,3.2,1384,-11.7,0.0,0.0,0.7,554
9,-6.0,61,2.5,1547,-12.3,0.13,0.0,0.6,320
11,-3.9,51,4.5,1746,-12.5,0.73,0.0,0.5,247
13,-2.6,45,4.0,1663,-12.9,1.11,0.0,0.3,265
14,-1.8,45,3.7,1922,-12.1,1.06,0.0,0.2,265
15,-2.4,51,4.6,1458,-11.1,0.46,0.0,0.0,257
16,-2.4,56,3.3,1541,-9.9,0.35,0.0,0.0,262
17,-2.9,66,3.6,743,-8.3,0.23,0.0,0.0,332
18,-3.8,58,1.7,1996,-10.8,0.01,0.0,0.0,558
19,-4.5,57,0.6,2000,-11.7,0.0,0.0,0.0,364
20,-4.9,59,0.6,1992,-11.6,0.0,0.0,0.0,302
21,-4.8,59,0.9,2000,-11.6,0.0,0.0,0.0,281
0,-5.2,82,0.8,152,-7.7,0.0,0.5,0.5,61
1,-5.6,75,1.7,1982,-9.3,0.0,0.0,0.8,78
2,-5.7,72,1.2,1925,-9.9,0.0,0.0,0.8,63
3,-6.1,70,1.1,2000,-10.6,0.0,0.3,0.8,40
4,-6.6,72,2.2,2000,-10.8,0.0,0.0,0.8,31
5,-7.3,75,1.6,2000,-10.9,0.0,0.0,0.8,39
7,-8.0,70,1.8,2000,-12.5,0.0,0.0,0.7,158
8,-7.9,67,2.6,1896,-12.9,0.0,0.0,0.7,387
9,-7.7,62,3.6,1637,-13.7,0.13,0.0,0.7,225
10,-6.9,53,3.2,1576,-14.8,0.52,0.0,0.6,150
11,-6.4,49,4.5,1759,-15.3,0.86,0.0,0.5,168
13,-5.1,43,4.7,1901,-15.7,1.18,0.0,0.4,207
14,-5.3,37,5.3,2000,-17.7,1.05,0.0,0.3,177
16,-5.4,30,3.9,2000,-20.2,0.69,0.0,0.2,196
18,-7.8,32,4.5,2000,-21.6,0.02,0.0,0.0,437
19,-8.5,35,2.9,2000,-21.2,0.0,0.0,0.0,259
20,-8.9,41,2.3,2000,-19.7,0.0,0.0,0.0,207
21,-9.4,47,2.0,2000,-18.6,0.0,0.0,0.0,214
22,-9.7,51,2.8,2000,-17.9,0.0,0.0,0.0,165
23,-10.2,53,3.3,1997,-17.9,0.0,0.0,0.0,139
0,-10.3,54,2.4,1988,-17.8,0.0,0.0,0.0,98
1,-10.6,55,2.9,1987,-17.9,0.0,0.0,0.0,100
3,-11.2,59,2.9,1872,-17.6,0.0,0.0,0.0,38
4,-11.5,57,2.3,1899,-18.3,0.0,0.0,0.0,33
5,-11.9,61,1.8,1759,-17.9,0.0,0.0,0.0,42
6,-12.0,61,2.3,1709,-18.0,0.0,0.0,0.0,82
7,-12.3,59,2.3,1738,-18.6,0.0,0.0,0.0,203
8,-12.6,61,1.6,1610,-18.5,0.0,0.0,0.0,443
10,-11.1,46,3.7,1638,-20.4,0.48,0.0,0.0,152
11,-10.2,41,3.5,1629,-20.9,0.84,0.0,0.0,146
12,-8.6,40,2.6,1700,-19.8,1.11,0.0,0.0,187
13,-8.6,41,3.4,1593,-19.5,1.2,0.0,0.0,178
14,-7.4,38,3.3,1718,-19.3,1.15,0.0,0.0,187
15,-8.3,42,3.8,1745,-18.9,0.93,0.0,0.0,181
16,-8.2,39,2.8,1807,-19.7,0.63,0.0,0.0,179
17,-9.3,43,2.8,1900,-19.6,0.28,0.0,0.0,219
18,-10.4,43,2.3,1985,-20.6,0.02,0.0,0.0,352
19,-10.9,44,3.0,2000,-20.7,0.0,0.0,0.0,251
20,-11.6,49,1.8,1953,-20.1,0.0,0.0,0.0,177
21,-12.4,51,2.2,1992,-20.4,0.0,0.0,0.0,162
23,-13.2,51,1.5,1972,-21.2,0.0,0.0,0.0,119
0,-13.6,49,1.6,2000,-22.0,0.0,0.0,0.0,105
1,-13.7,47,3.0,2000,-22.6,0.0,0.0,0.0,99
3,-14.1,45,1.8,2000,-23.4,0.0,0.0,0.0,42
4,-14.3,45,2.0,2000,-23.6,0.0,0.0,0.0,30
5,-14.6,45,1.1,2000,-23.9,0.0,0.0,0.0,35
6,-14.9,45,2.3,2000,-24.2,0.0,0.0,0.0,92
7,-15.1,45,0.9,2000,-24.4,0.0,0.0,0.0,189
8,-15.1,44,1.2,2000,-24.6,0.0,0.0,0.0,419
